model,pass,world_seed,initially_available_coins,evaluation_git_commit,evaluation_duration_seconds,schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations
run-05,primary,31037,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,5.157896600023378,1,1,DagobertDuckDQN,evaluation,400,400,48,48,1,400,0.0025,True,step_limit,4a5d2ced1b8539df1b8a00355871e307c46dfffa9c1529035af975429f61a808,37,168,24,171,0,0,0,0.2524852752685547,0.32521486282348633,1.9178390502929688,,,,,,,,,
run-05,primary,31038,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.682638099999167,1,1,DagobertDuckDQN,evaluation,400,400,49,49,0,400,0.0,True,step_limit,e1944f4f7a53204eb4ca354364e56614824633a0964599743b25227718a8f953,37,170,25,168,0,0,0,0.278472900390625,0.3798723220825195,0.9086132049560547,,,,,,,,,
run-05,primary,31039,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.356049100024393,1,1,DagobertDuckDQN,evaluation,400,400,44,44,0,400,0.0,True,step_limit,5a5dcb7795fc38192407115e29ef097005190349ea167a6f3f9ebc34fa30463e,24,180,26,170,0,0,0,0.25844573974609375,0.3307580947875974,0.9105205535888672,,,,,,,,,
run-05,primary,31040,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.601901400019415,1,1,DagobertDuckDQN,evaluation,400,400,9,9,0,400,0.0,True,step_limit,47bb58c9c2d290894e1c2b2c41d8da02744cabc81b61d475ef4890c329624e68,4,2,4,16,374,0,0,0.2843141555786133,0.3744721412658688,0.9858608245849609,,,,,,,,,
run-05,repeat,31001,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.325778500002343,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,bf6232e4768e172e86628413d4edfb097ae8f5ea23688c7b2c32a7f82bcea91b,33,26,29,35,0,0,0,0.30303001403808594,0.45089721679687494,1.3403892517089844,,,,,,,,,
run-05,repeat,31002,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.338350300007733,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,c82797bac1b374bbb10cc4ab996a632ab91473d3b325fe857899e35fc4317f40,36,31,29,33,0,0,0,0.2837181091308594,0.43625831604003895,1.0118484497070312,,,,,,,,,
run-05,repeat,31003,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.575209100003121,1,1,DagobertDuckDQN,evaluation,400,400,13,13,0,400,0.0,True,step_limit,f9e39a9cc358cb1d50411e4d1140c01677bbce152df2171d6229076d72317f27,8,192,10,190,0,0,0,0.3085136413574219,0.48407316207885714,0.9505748748779297,,,,,,,,,
run-05,repeat,31004,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.701521399983903,1,1,DagobertDuckDQN,evaluation,400,400,45,45,1,400,0.0025,True,step_limit,80b35d90ff95642ba9a61e8496326ca985b58115b6c62dbd3df16837ade17e8c,32,164,33,171,0,0,0,0.2982616424560547,0.38181543350219715,0.9858608245849609,,,,,,,,,
run-05,repeat,31005,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.288289399992209,1,1,DagobertDuckDQN,evaluation,132,132,50,50,0,132,0.0,True,survived,4828b41d6aad317df468a01f42776d7ab3bc59f1b963e4a553fb4bb94b6c68a2,28,31,28,45,0,0,0,0.2675056457519531,0.3879666328430176,0.9419918060302734,,,,,,,,,
run-05,repeat,31006,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.402539699978661,1,1,DagobertDuckDQN,evaluation,400,400,42,42,0,400,0.0,True,step_limit,af12ea1ad4f5114fbb84ccd58d7330f7c0767f8a8013a093a3e52588caaf7aca,16,175,30,179,0,0,0,0.2523660659790039,0.32190084457397455,1.01470947265625,,,,,,,,,
run-05,repeat,31007,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.090933700004825,1,1,DagobertDuckDQN,evaluation,130,130,50,50,0,130,0.0,True,survived,f29bb697dd9f2d19915f4a28d6fc63690c673ec4f441dc43768b600d1be0fe66,37,32,31,30,0,0,0,0.2636909484863281,0.34890174865722656,0.9143352508544922,,,,,,,,,
run-05,repeat,31008,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.9721334999776445,1,1,DagobertDuckDQN,evaluation,400,400,24,24,0,400,0.0,True,step_limit,2ff3e23c20b7ce3b7c7c9215a9ba6c5b5d81b8f7987f3cf9e0dd302812855497,178,18,192,12,0,0,0,0.27573108673095703,0.3850698471069336,0.965118408203125,,,,,,,,,
run-05,repeat,31009,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,5.233882400003495,1,1,DagobertDuckDQN,evaluation,400,400,7,7,0,400,0.0,True,step_limit,48362f2e56d777043452d3cd35dec13e112e9aab5e15be19cfa8b3ed0c6e2a9a,191,2,205,2,0,0,0,0.35560131072998047,0.7115840911865227,1.3098716735839844,,,,,,,,,
run-05,repeat,31010,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,5.358178399997996,1,1,DagobertDuckDQN,evaluation,400,400,46,46,0,400,0.0,True,step_limit,205e181c9fb9cb2544cba1b7e7e71c80d9d56866f10a3e869a3b51dc31547aea,172,24,174,30,0,0,0,0.27430057525634766,0.39819478988647455,51.27120018005371,,,,,,,,,
run-05,repeat,31011,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.550870400009444,1,1,DagobertDuckDQN,evaluation,400,400,49,49,278,400,0.695,True,step_limit,f32677becc0ef330cb15ff833d6e63f848f75d398408cb3e334934c7e5e4805b,20,30,28,322,0,0,0,0.2644062042236328,0.3556489944458006,1.0344982147216797,,,,,,,,,
run-05,repeat,31012,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.380359899980249,1,1,DagobertDuckDQN,evaluation,400,400,42,42,0,400,0.0,True,step_limit,32a1e69c41a3e74f24a4047fc2df428f42ec35c45361560f36240ffd07b4909e,20,178,30,172,0,0,0,0.2676248550415039,0.39714574813842757,0.9543895721435547,,,,,,,,,
run-05,repeat,31013,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.253900999989128,1,1,DagobertDuckDQN,evaluation,400,400,38,38,0,400,0.0,True,step_limit,97a746bbc6a562cbdb43d6d2f9c2ea1e162e42eb099d2b202286cd30693c4af1,28,182,14,176,0,0,0,0.2613067626953125,0.3466486930847166,0.9238719940185547,,,,,,,,,
run-05,repeat,31014,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.259183299989672,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,cc1b0ef435ff710482fa2904cfc32ee8a7bc5b1574e0dcab0087796a972533a9,37,33,31,40,0,0,0,0.32639503479003906,0.46062469482421875,1.0199546813964844,,,,,,,,,
run-05,repeat,31015,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.3304753999982495,1,1,DagobertDuckDQN,evaluation,400,400,47,47,1,400,0.0025,True,step_limit,ea8c76519a019a683ea37894a3be741bbe7eb2ad9d528fbff99efde1b46c236a,28,175,25,172,0,0,0,0.2588033676147461,0.33390522003173817,0.9627342224121094,,,,,,,,,
run-05,repeat,31016,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.490328600018984,1,1,DagobertDuckDQN,evaluation,400,400,49,49,252,400,0.63,True,step_limit,883940c01d80ff3bcc8852141ef91f60f0ad6888462945c64cbb3729e1f9a18f,40,28,39,293,0,0,0,0.25963783264160156,0.34434795379638666,1.085519790649414,,,,,,,,,
run-05,repeat,31017,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.4100540000072215,1,1,DagobertDuckDQN,evaluation,400,400,18,18,0,400,0.0,True,step_limit,2b794135b9a3d29fa1e7cbc88500fe9189ef357b21ead4e966530221cf363f53,8,186,12,194,0,0,0,0.2663135528564453,0.34722089767456027,0.96893310546875,,,,,,,,,
run-05,repeat,31018,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.625688300002366,1,1,DagobertDuckDQN,evaluation,400,400,1,1,398,400,0.995,True,step_limit,44c88b36e1de3d69e0e03854f7084a39ca87506f10bee797683a4593acadef47,2,0,0,398,0,0,0,0.3396272659301758,0.5189180374145507,1.074075698852539,,,,,,,,,
run-05,repeat,31019,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.463055300002452,1,1,DagobertDuckDQN,evaluation,400,400,38,38,0,400,0.0,True,step_limit,29e108e24c1636025bef96e6f6763e09a90d14866d4b6b282e954867a1c5c26d,19,182,19,180,0,0,0,0.3107786178588867,0.4319429397583004,0.9949207305908203,,,,,,,,,
run-05,repeat,31020,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.521951700007776,1,1,DagobertDuckDQN,evaluation,400,400,0,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,0.2834796905517578,0.3711342811584471,0.9970664978027344,,,,,,,,,
run-05,repeat,31021,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.5158283000055235,1,1,DagobertDuckDQN,evaluation,400,400,39,39,0,400,0.0,True,step_limit,3829233ee50480c27ea26ae3b724c1c2d2490a8791366b8770b9b05d35ff705f,28,184,14,174,0,0,0,0.25856494903564453,0.3352880477905273,1.0673999786376953,,,,,,,,,
run-05,repeat,31022,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,6.411159600014798,1,1,DagobertDuckDQN,evaluation,400,400,14,14,0,400,0.0,True,step_limit,a4602185c4c3fff8ca59282466b4be2600d61e08ad3c1dfbf54645c254ae43ac,2,192,16,190,0,0,0,0.28705596923828125,0.4768133163452146,0.9934902191162109,,,,,,,,,
run-05,repeat,31023,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,6.180587299983017,1,1,DagobertDuckDQN,evaluation,400,400,13,13,0,400,0.0,True,step_limit,3c3f5e98ea3d65a1c2c343495c8a379264459fb333fded0f943d19bcfe8a8c22,1,195,11,193,0,0,0,0.37741661071777344,0.8083105087280272,39.74103927612305,,,,,,,,,
run-05,repeat,31024,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,6.9523935000179335,1,1,DagobertDuckDQN,evaluation,400,400,6,6,382,400,0.955,True,step_limit,ab03d64412625a27098784cdd1047f351ce94c5eaef5e858740328393247fe8e,1,3,11,385,0,0,0,0.2796649932861328,0.3793239593505857,62.30521202087402,,,,,,,,,
run-05,repeat,31025,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.791543699975591,1,1,DagobertDuckDQN,evaluation,400,400,28,28,0,400,0.0,True,step_limit,98177d0d35bea08449e345756c686f68feb9f34cbb16c375e6fad7e44fe92967,190,16,184,10,0,0,0,0.2636909484863281,0.33403635025024414,0.9338855743408203,,,,,,,,,
run-05,repeat,31026,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.1284601999796,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,5c4d3b94efca0f1e2ef4628a23c67a8885b9afc72f9a03b3761da2fcf377c3fb,24,28,32,39,0,0,0,0.26726722717285156,0.3684043884277343,0.9105205535888672,,,,,,,,,
run-05,repeat,31027,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.317232500005048,1,1,DagobertDuckDQN,evaluation,400,400,38,38,0,400,0.0,True,step_limit,a436deb4684d5d4c8c6658c7b42633bdd3742a455d3422a605cf3c0d6191409c,170,21,184,25,0,0,0,0.30362606048583984,0.47838687896728505,0.942230224609375,,,,,,,,,
run-05,repeat,31028,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.481717199989362,1,1,DagobertDuckDQN,evaluation,400,400,19,19,0,400,0.0,True,step_limit,457dacd912bff84ce5eeeb3fe231eb4ca3ed1c6c74ee4a7d8c34b4f9effcdc61,11,190,7,192,0,0,0,0.26798248291015625,0.342416763305664,1.0378360748291016,,,,,,,,,
run-05,repeat,31029,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.410975000006147,1,1,DagobertDuckDQN,evaluation,400,400,3,3,0,400,0.0,True,step_limit,3c856a351afcaad8847f65527636020f7991bd7b2241a6668898065d53749d08,2,2,2,2,392,0,0,0.3178119659423828,0.5006909370422361,1.0037422180175781,,,,,,,,,
run-05,repeat,31030,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.618375799997011,1,1,DagobertDuckDQN,evaluation,400,400,17,17,368,400,0.92,True,step_limit,1750e180b6e7831cec434aa198a0c77d707dc9544f9d483b55f2b56548d251e8,11,0,7,382,0,0,0,0.27740001678466797,0.39193630218505837,1.0173320770263672,,,,,,,,,
run-05,repeat,31031,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.271390699985204,1,1,DagobertDuckDQN,evaluation,400,400,33,33,0,400,0.0,True,step_limit,d765fffff2951bd3901d9cc3335f3dbb8600e72d4c32adbc5cdb8e441cd616f6,179,22,187,12,0,0,0,0.26607513427734375,0.36301612854003873,0.9453296661376953,,,,,,,,,
run-05,repeat,31032,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.361447899980703,1,1,DagobertDuckDQN,evaluation,400,400,43,43,0,400,0.0,True,step_limit,24e33054acd367632cc8b7cfb7327416e15d6aebb5f3cca57d95df610906d9a9,24,170,26,180,0,0,0,0.29540061950683594,0.7361769676208495,2.9144287109375,,,,,,,,,
run-05,repeat,31033,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.334456000011414,1,1,DagobertDuckDQN,evaluation,400,400,23,23,0,400,0.0,True,step_limit,85ed77d80a073f091db6c658469c404f2fa90619da4728c18c6439b110d25e34,16,191,6,187,0,0,0,0.2684593200683594,0.3407955169677733,0.9458065032958984,,,,,,,,,
run-05,repeat,31034,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.333237199985888,1,1,DagobertDuckDQN,evaluation,400,400,32,32,0,400,0.0,True,step_limit,c93789016b13c7b64bdf74b8fa1bd97387fac4d580dc90666ae6f5d84be0d889,8,193,16,183,0,0,0,0.2715587615966797,0.38213729858398376,0.9441375732421875,,,,,,,,,
run-05,repeat,31035,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.425230199994985,1,1,DagobertDuckDQN,evaluation,400,400,41,41,0,400,0.0,True,step_limit,39f3d8e5ec27b1c1b3dc9cbee3e18e83cad9afcb5e1c6ba9b0711cc1273b04a2,24,181,22,173,0,0,0,0.3077983856201172,0.4389882087707519,1.1551380157470703,,,,,,,,,
run-05,repeat,31036,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,6.0698063999880105,1,1,DagobertDuckDQN,evaluation,400,400,49,49,0,400,0.0,True,step_limit,a3fef39a23d3729fe84dbc2210a9c6912c6cf15f23add3d248e044d13e7ea57a,29,32,29,32,278,0,0,0.3083944320678711,0.5724549293518066,37.55307197570801,,,,,,,,,
run-05,repeat,31037,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,7.547125300014159,1,1,DagobertDuckDQN,evaluation,400,400,48,48,1,400,0.0025,True,step_limit,4a5d2ced1b8539df1b8a00355871e307c46dfffa9c1529035af975429f61a808,37,168,24,171,0,0,0,0.28443336486816406,0.37055015563964816,49.341678619384766,,,,,,,,,
run-05,repeat,31038,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.716650699992897,1,1,DagobertDuckDQN,evaluation,400,400,49,49,0,400,0.0,True,step_limit,e1944f4f7a53204eb4ca354364e56614824633a0964599743b25227718a8f953,37,170,25,168,0,0,0,0.25653839111328125,0.33752918243408164,1.020193099975586,,,,,,,,,
run-05,repeat,31039,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.495560100011062,1,1,DagobertDuckDQN,evaluation,400,400,44,44,0,400,0.0,True,step_limit,5a5dcb7795fc38192407115e29ef097005190349ea167a6f3f9ebc34fa30463e,24,180,26,170,0,0,0,0.2580881118774414,0.33069849014282204,0.949859619140625,,,,,,,,,
run-05,repeat,31040,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.405012600007467,1,1,DagobertDuckDQN,evaluation,400,400,9,9,0,400,0.0,True,step_limit,47bb58c9c2d290894e1c2b2c41d8da02744cabc81b61d475ef4890c329624e68,4,2,4,16,374,0,0,0.2988576889038086,0.4124164581298822,1.0797977447509766,,,,,,,,,
