schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,useful_bombs,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,total_state_visits,evaluation_decisions,evaluation_unseen_decisions,mean_visits_per_state,singleton_state_fraction,evaluation_unseen_state_rate,cell,model,scenario,world_seed,agent_seed,suite,collection_fraction
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,4,4,50,0,0,1,,0,0,400,0.0,True,step_limit,0d2d923c2d2a1e437050082815d4d1ca9e611ae9c063d5af0bca99af4daa6321,3,4,0,2,390,1,0,2.8083324432373047,3.4836053848266597,4.831552505493164,,,,,,,,,,,,,,,,D,r1,coin-heaven,325003,425003,coin-heaven-repeat,0.08
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,3,3,50,0,0,1,,0,0,400,0.0,True,step_limit,930d98f8194613f23f766b5518cd2d86ed70b92485c7370ca020c6d1fc8a72a3,0,199,2,198,0,1,0,2.5322437286376953,3.1479716300964338,4.827976226806641,,,,,,,,,,,,,,,,D,r1,coin-heaven,325004,425004,coin-heaven-repeat,0.06
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,1.7021894454956055,2.2804498672485334,3.9718151092529297,,,,,,,,,,,,,,,,D,r1,coin-heaven,325005,425005,coin-heaven-repeat,0.02
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,d816b0c8441e2537ca716fb71ede28c064bbeb079bb71430d407678cc0707fc0,0,1,0,1,398,0,0,1.6535520553588867,2.216720581054687,5.333662033081055,,,,,,,,,,,,,,,,D,r1,coin-heaven,325006,425006,coin-heaven-repeat,0.02
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,4,4,50,0,0,1,,0,0,400,0.0,True,step_limit,9a922391162e58e887ea3b2db7e56ef768fe4c1150cb47dc99de3bb1a82e3d04,1,8,0,2,388,1,0,2.721548080444336,3.3228278160095206,4.594564437866211,,,,,,,,,,,,,,,,D,r1,coin-heaven,325007,425007,coin-heaven-repeat,0.08
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,4,4,50,0,0,2,,0,0,400,0.0,True,step_limit,f37de203714d118850e9aab71f24d9d7b93faf4458429c88eb864efd3a69df11,1,3,0,7,387,2,0,2.5560855865478516,3.148651123046875,5.130529403686523,,,,,,,,,,,,,,,,D,r1,coin-heaven,325008,425008,coin-heaven-repeat,0.08
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,d816b0c8441e2537ca716fb71ede28c064bbeb079bb71430d407678cc0707fc0,0,1,0,1,398,0,0,1.6347169876098633,2.0590066909790035,3.175497055053711,,,,,,,,,,,,,,,,D,r1,coin-heaven,325009,425009,coin-heaven-repeat,0.04
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,3,3,50,0,0,1,,0,0,400,0.0,True,step_limit,7fb583b47d0628285fd65199baa60b0720efb90f778fec3bf52f990404b0817e,1,0,0,2,396,1,0,2.280116081237793,2.83524990081787,6.2999725341796875,,,,,,,,,,,,,,,,D,r1,coin-heaven,325010,425010,coin-heaven-repeat,0.06
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,3,3,50,0,0,2,,0,0,400,0.0,True,step_limit,225aff64ce28e5be592206c2453c0fecb03017c404b5381e98f4e8649a1e3b52,5,3,0,3,387,2,0,2.2864341735839844,2.7937769889831534,4.849433898925781,,,,,,,,,,,,,,,,D,r1,coin-heaven,325011,425011,coin-heaven-repeat,0.06
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,12,12,50,0,0,2,,0,0,400,0.0,True,step_limit,fd48d0248388a27fd5c2059f38aeeee982d7554ef64fdd07d0fd4c7a9036e014,6,191,0,200,1,2,0,4.731893539428711,6.158673763275143,7.813453674316406,,,,,,,,,,,,,,,,D,r1,coin-heaven,325012,425012,coin-heaven-repeat,0.24
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,5fb5a4b6296e555cf0c501ba2a1b0aaa3232582c865c6d5cb7be84569baf2422,0,4,0,0,396,0,0,2.9660463333129883,3.7908315658569336,7.086515426635742,,,,,,,,,,,,,,,,D,r1,coin-heaven,325013,425013,coin-heaven-repeat,0.04
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,6,6,50,0,0,2,,0,0,400,0.0,True,step_limit,4f3a376273cc5570aff18639fd1b7cbe31295279b1556dab9beb420353a5c887,6,195,0,196,1,2,0,3.8079023361206055,5.70405721664428,8.16488265991211,,,,,,,,,,,,,,,,D,r1,coin-heaven,325014,425014,coin-heaven-repeat,0.12
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,15,15,50,0,0,3,,0,0,400,0.0,True,step_limit,0c1e1ab5be2d325b20405e603a14e5eca64f33a56301c7e9dbd87d773c387275,192,13,181,7,4,3,0,4.283905029296875,6.191599369049072,8.494138717651367,,,,,,,,,,,,,,,,D,r1,coin-heaven,325015,425015,coin-heaven-repeat,0.3
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,6,6,50,0,0,1,,0,0,400,0.0,True,step_limit,2da754f6a64f82354a4300a40337d0ee75b07f179ef66b48e519dcce1b53d3f3,2,7,2,7,381,1,0,1.6376972198486328,2.289068698883055,5.067348480224609,,,,,,,,,,,,,,,,D,r1,coin-heaven,325016,425016,coin-heaven-repeat,0.12
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,5,5,50,0,0,2,,0,0,400,0.0,True,step_limit,d100f226ff32ab1d5ed42e32f1bafa8c81fd409c2b904a6c2cd57a47d14906a8,3,4,0,4,387,2,0,2.0858049392700195,2.6805520057678205,5.782127380371094,,,,,,,,,,,,,,,,D,r1,coin-heaven,325017,425017,coin-heaven-repeat,0.1
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,110e72e6db35c228550b8aa629fd4b9ee91e3687247cdbed166b26ca609c3f74,0,2,0,0,398,0,0,2.6988983154296875,3.3748149871826163,5.428791046142578,,,,,,,,,,,,,,,,D,r1,coin-heaven,325018,425018,coin-heaven-repeat,0.02
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,4,4,50,0,0,0,,0,0,400,0.0,True,step_limit,4b762f7252d4657fc4fe44d084b8473d59921c5d4a416785d859d9ad3b2ad8ee,0,198,0,202,0,0,0,2.8090476989746094,3.5158038139343257,6.712436676025391,,,,,,,,,,,,,,,,D,r1,coin-heaven,325019,425019,coin-heaven-repeat,0.08
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,3,3,50,0,0,2,,0,0,400,0.0,True,step_limit,17cdd381684910259b3a63ea10facefe30186e7c296403fb88324a41952079ca,200,2,194,2,0,2,0,2.979397773742676,3.762686252593994,5.447149276733398,,,,,,,,,,,,,,,,D,r1,coin-heaven,325020,425020,coin-heaven-repeat,0.06
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,2,2,50,0,0,1,,0,0,400,0.0,True,step_limit,4e0bc2a837bb9a89190a867746d04942471881f2186ed3b0ed552a5ae7af6821,198,2,195,2,2,1,0,2.4826526641845703,3.16641330718994,6.6928863525390625,,,,,,,,,,,,,,,,D,r1,coin-heaven,325021,425021,coin-heaven-repeat,0.04
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,6,6,50,0,0,2,,0,0,400,0.0,True,step_limit,0819b02b313def0214aabe551dfae2f217228417b35a2ef031bd78b0092176e5,4,192,4,196,2,2,0,2.719998359680176,3.4459590911865234,6.0577392578125,,,,,,,,,,,,,,,,D,r1,coin-heaven,325022,425022,coin-heaven-repeat,0.12
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,3,3,50,0,0,1,,0,0,400,0.0,True,step_limit,460ff431e124aa01b1ff0f4733b0a6710fccdaea00e79be9a4ceccd72438ab37,4,199,0,196,0,1,0,4.187583923339844,5.3110361099243155,9.212970733642578,,,,,,,,,,,,,,,,D,r1,coin-heaven,325023,425023,coin-heaven-repeat,0.06
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,8,8,50,0,0,2,,0,0,400,0.0,True,step_limit,dc621ebf41293db6fab09cf6f5e3c58cd128020267af0440dc8a8272394a9131,3,11,0,5,379,2,0,3.318667411804199,4.124712944030762,7.58051872253418,,,,,,,,,,,,,,,,D,r1,coin-heaven,325024,425024,coin-heaven-repeat,0.16
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,2,2,50,0,0,0,,0,0,400,0.0,True,step_limit,ec95b0a2d7f6b9091dd74ffb1e5ba7fa4eedcacb8c075347f586c92a75bcd170,0,0,0,2,398,0,0,2.578258514404297,3.151321411132811,6.185293197631836,,,,,,,,,,,,,,,,D,r1,coin-heaven,325025,425025,coin-heaven-repeat,0.04
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,3,3,50,0,0,0,,0,0,400,0.0,True,step_limit,37a2f522719bf67b0534b71e6991798143999bf4f24afb42e67915d11ab17c50,0,194,0,206,0,0,0,2.4868249893188477,3.1509995460510227,5.469560623168945,,,,,,,,,,,,,,,,D,r1,coin-heaven,325026,425026,coin-heaven-repeat,0.06
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,14,14,3,3,50,0,0,2,,1,0,14,0.0,False,killed,f3eef257018b3c1349688c1bc52065c0fb06363b0e1e8acdd30825fde8f9e2ac,4,5,0,3,0,2,0,2.662181854248047,5.212509632110596,5.239009857177734,,,,,,,,,,,,,,,,D,r1,coin-heaven,325027,425027,coin-heaven-repeat,0.06
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.6448497772216797,2.060091495513915,5.520343780517578,,,,,,,,,,,,,,,,D,r1,coin-heaven,325028,425028,coin-heaven-repeat,0.0
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,5,5,50,0,0,3,,0,0,400,0.0,True,step_limit,bd62fdfa046d14bc4225663142ace04d8f50327f63d5ec4c7118cb5fa2e5ddee,2,0,2,8,385,3,0,3.1485557556152344,4.027032852172851,7.605075836181641,,,,,,,,,,,,,,,,D,r1,coin-heaven,325029,425029,coin-heaven-repeat,0.1
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,4,4,50,0,0,1,,0,0,400,0.0,True,step_limit,eb8faf221a7b5e5d854a1bd4b191a786681c4a3d94a00575618e389ca2865fe9,2,198,0,197,2,1,0,2.50399112701416,3.2603502273559566,4.824161529541016,,,,,,,,,,,,,,,,D,r1,coin-heaven,325030,425030,coin-heaven-repeat,0.08
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.827239990234375,2.519190311431884,3.4575462341308594,,,,,,,,,,,,,,,,D,r1,coin-heaven,325031,425031,coin-heaven-repeat,0.0
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,4,4,50,0,0,3,,0,0,400,0.0,True,step_limit,4fb0caf850ef69d7b78bbebc7ad5cfcfc2c7b547ebf6243aec96a404d62ea331,2,191,0,199,5,3,0,4.098176956176758,6.069517135620115,8.931636810302734,,,,,,,,,,,,,,,,D,r1,coin-heaven,325032,425032,coin-heaven-repeat,0.08
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,feb0349ac0a685cea489db94b543043d83ccdd443dd246baaa00c0a510fb22fe,0,199,0,201,0,0,0,2.4378299713134766,2.9623031616210938,3.6132335662841797,,,,,,,,,,,,,,,,D,r1,coin-heaven,325033,425033,coin-heaven-repeat,0.02
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,8,8,50,0,0,2,,0,0,400,0.0,True,step_limit,30d457c1acef5e842878a2cc22faf55327bc2ca4679d639f054e6cb7b5be9b2a,2,192,0,202,2,2,0,3.5141706466674805,4.980814456939696,6.171941757202148,,,,,,,,,,,,,,,,D,r1,coin-heaven,325034,425034,coin-heaven-repeat,0.16
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,3,3,50,0,0,2,,0,0,400,0.0,True,step_limit,8477c4cc99eb041b3f3596b1117be1d115e3736dedf29e71f7d4094fc726bb34,2,196,0,195,5,2,0,2.4672746658325195,2.974331378936767,4.625797271728516,,,,,,,,,,,,,,,,D,r1,coin-heaven,325035,425035,coin-heaven-repeat,0.06
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,8,8,50,0,0,2,,0,0,400,0.0,True,step_limit,cb1aa126060da801275768e642bf9f8f0775e407168a35b3004a0aa7eeb47498,2,199,0,192,5,2,0,3.567934036254883,5.354869365692136,6.696224212646484,,,,,,,,,,,,,,,,D,r1,coin-heaven,325036,425036,coin-heaven-repeat,0.16
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,4,4,50,0,0,1,,0,0,400,0.0,True,step_limit,12a0d9838b105f27d86475e0bd5be555617579f4e2c160a6d6896a2ebeb6f0c9,197,3,194,3,2,1,0,2.4629831314086914,3.0256152153015123,4.972219467163086,,,,,,,,,,,,,,,,D,r1,coin-heaven,325037,425037,coin-heaven-repeat,0.08
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,7,7,50,0,0,1,,0,0,400,0.0,True,step_limit,ba253925b166e289214f994568abf12590c67420d49bb44dba80272845a599ca,0,0,0,14,385,1,0,1.609206199645996,2.1792054176330558,3.1442642211914062,,,,,,,,,,,,,,,,D,r1,coin-heaven,325038,425038,coin-heaven-repeat,0.14
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,4,4,50,0,0,1,,0,0,400,0.0,True,step_limit,23369020628d6afd245d079c7531da79938a2e7833c858536ee98de65c408a09,2,196,0,200,1,1,0,4.144430160522461,5.408632755279539,9.05919075012207,,,,,,,,,,,,,,,,D,r1,coin-heaven,325039,425039,coin-heaven-repeat,0.08
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,1.6436576843261719,2.1958589553833003,3.0050277709960938,,,,,,,,,,,,,,,,D,r1,coin-heaven,325040,425040,coin-heaven-repeat,0.0
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,37,37,50,37,92,44,,0,0,400,0.0,True,step_limit,856e0ea892c3e16818109d51c23e8c4a141a2fb3116a322b56e2c1c2e72dd0af,63,82,73,77,61,44,0,1.3339519500732422,3.48241329193115,4.672527313232422,,,,,,,,,,,,,,,,D,r1,loot-crate,326001,426001,loot-crate-primary,0.74
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,28,28,50,28,72,48,,0,0,400,0.0,True,step_limit,0373bfb081613fae077b050fe498c245be03e22818c54b9237f9e79279ee8693,80,65,80,57,70,48,0,1.5887022018432617,3.6377906799316393,4.563808441162109,,,,,,,,,,,,,,,,D,r1,loot-crate,326002,426002,loot-crate-primary,0.56
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,11,11,50,11,30,54,,0,0,400,0.0,True,step_limit,03639159b6d3a5f481efed1cd93f7ca14b4a2c8f5d6efd3eaa861c577b0a7e96,75,58,75,59,79,54,0,1.288771629333496,3.2050132751464835,4.282951354980469,,,,,,,,,,,,,,,,D,r1,loot-crate,326003,426003,loot-crate-primary,0.22
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,6,6,50,9,18,7,,0,0,400,0.0,True,step_limit,78ceb9bad1dee9e81a77ed89dc8c717dbe6066733547a76c86d656e32a1855a1,183,6,185,10,9,7,0,1.4729499816894531,1.895391941070556,3.025531768798828,,,,,,,,,,,,,,,,D,r1,loot-crate,326004,426004,loot-crate-primary,0.12
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,35,35,50,36,93,46,,0,0,400,0.0,True,step_limit,13b21d82896baf003cb7f25affdbd5c59d914cac034e5dc3603d79e0fdda612d,74,74,66,75,65,46,0,1.2271404266357422,3.5576939582824703,4.988670349121094,,,,,,,,,,,,,,,,D,r1,loot-crate,326005,426005,loot-crate-primary,0.7
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,22,22,50,22,60,45,,0,0,400,0.0,True,step_limit,b4f9ba103b45d3dcc45bafdf67215ec701742eaec2ca7a73a48b89a481e67f6a,68,72,82,73,60,45,0,1.4899969100952148,3.1257510185241677,4.8580169677734375,,,,,,,,,,,,,,,,D,r1,loot-crate,326006,426006,loot-crate-primary,0.44
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,146,146,12,12,50,13,36,17,,1,0,146,0.0,False,killed,f757f199ffac161f965f43ea6d5ef1ff0cde39de269ea02cac87977887820504,26,16,38,25,24,17,0,0.7634162902832031,1.9167065620422363,2.9447078704833984,,,,,,,,,,,,,,,,D,r1,loot-crate,326007,426007,loot-crate-primary,0.24
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,22,22,50,24,55,22,,0,0,400,0.0,True,step_limit,6b79195b5e47f6c41ea05c6d4778d50206114e31c62137795c186faa8c8332f8,29,135,39,143,32,22,0,1.137852668762207,2.2224783897399836,3.9784908294677734,,,,,,,,,,,,,,,,D,r1,loot-crate,326008,426008,loot-crate-primary,0.44
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,17,17,50,20,56,23,,0,0,400,0.0,True,step_limit,dd70b1e24dc1221279bf933c0c83fff9b8489a4f8ac2783361510d7047d20873,139,23,146,33,36,23,0,1.7119646072387695,2.4997591972351074,4.042863845825195,,,,,,,,,,,,,,,,D,r1,loot-crate,326009,426009,loot-crate-primary,0.34
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,30,30,50,31,89,35,,0,0,400,0.0,True,step_limit,4aa7e590f124826fcd2d3283e1079759eba3dd462d3f68343ef41be43e0ccb46,51,106,59,96,53,35,0,1.597285270690918,3.514766693115233,6.697416305541992,,,,,,,,,,,,,,,,D,r1,loot-crate,326010,426010,loot-crate-primary,0.6
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,24,24,50,24,62,48,,0,0,400,0.0,True,step_limit,e5759deeb15116b1ff234358f1824c844cb5e28f21e860166963355dd1f7c7da,91,52,91,58,60,48,0,1.7453432083129883,4.240536689758299,6.934881210327148,,,,,,,,,,,,,,,,D,r1,loot-crate,326011,426011,loot-crate-primary,0.48
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,6,6,50,9,19,4,,0,0,400,0.0,True,step_limit,01d4b6190a2e734f63911d21a28415d9e24b05d89b203578f5f3d9421699e58c,8,183,12,186,7,4,0,1.6175508499145508,2.056896686553954,3.551483154296875,,,,,,,,,,,,,,,,D,r1,loot-crate,326012,426012,loot-crate-primary,0.12
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,35,35,50,36,94,47,,0,0,400,0.0,True,step_limit,ccc8e3450bcc9577841faefb79aae4ab53ab7ea20b8133979ae67a48e3284a0a,72,72,76,60,73,47,0,1.3011693954467773,3.3791303634643555,7.479429244995117,,,,,,,,,,,,,,,,D,r1,loot-crate,326013,426013,loot-crate-primary,0.7
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,7,7,50,9,23,8,,0,0,400,0.0,True,step_limit,37260d2d2a204cd89f854181cc1e797f96d65630373605480cc7fd848c08ba4c,175,12,183,10,12,8,0,1.0017156600952148,1.369524002075195,2.5017261505126953,,,,,,,,,,,,,,,,D,r1,loot-crate,326014,426014,loot-crate-primary,0.14
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,31,31,50,33,66,53,,0,0,400,0.0,True,step_limit,a1f151bf281e456b3be6002aec7dba6a0b225ae65dd1b12a5b49c829fa1644f7,85,74,77,78,33,53,0,2.231001853942871,4.960966110229492,8.452177047729492,,,,,,,,,,,,,,,,D,r1,loot-crate,326015,426015,loot-crate-primary,0.62
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,9,9,50,9,26,41,,0,0,400,0.0,True,step_limit,4bace2764ad3f92bdfb86a55b7710c978c131ea17772f6dd9dc5d0db5b51bf01,81,74,81,74,49,41,0,1.2812614440917969,2.2368907928466792,4.624366760253906,,,,,,,,,,,,,,,,D,r1,loot-crate,326016,426016,loot-crate-primary,0.18
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,12,12,50,13,34,51,,0,0,400,0.0,True,step_limit,f0487eee522b62d49284fe08a1017ae5e7c823b38be8031146a37d291646ac37,93,50,91,44,71,51,0,1.6275644302368164,3.817963600158691,6.03485107421875,,,,,,,,,,,,,,,,D,r1,loot-crate,326017,426017,loot-crate-primary,0.24
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,6,6,50,7,27,15,,0,0,400,0.0,True,step_limit,f65b98fc6bacc730b3413accb6f302cb248f81f7ffaeefa54b5bd8ec39ff9780,161,12,171,14,27,15,0,1.0514259338378906,1.6675710678100586,4.246711730957031,,,,,,,,,,,,,,,,D,r1,loot-crate,326018,426018,loot-crate-primary,0.12
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,17,17,50,17,61,46,,0,0,400,0.0,True,step_limit,b8226029fd629f13c444b9a2e0b514d56a27b84c3a65a16beb92e3d969bc53d8,69,71,69,71,74,46,0,1.670241355895996,3.2719373703002925,4.685401916503906,,,,,,,,,,,,,,,,D,r1,loot-crate,326019,426019,loot-crate-primary,0.34
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,10,10,50,13,41,13,,0,0,400,0.0,True,step_limit,242682f8e44836009f3c9cbf27e583ae9025c52e0e0c4b51110eef01724a53f0,170,23,162,19,13,13,0,2.147555351257324,2.669000625610351,5.341053009033203,,,,,,,,,,,,,,,,D,r1,loot-crate,326020,426020,loot-crate-primary,0.2
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,12,12,50,12,31,51,,0,0,400,0.0,True,step_limit,04e1b3c1c64b19468573b2f2cd24b45351b4c0f63e51ba8ceface6e61cc78cb9,88,55,86,55,65,51,0,1.3701915740966797,3.333520889282226,4.988670349121094,,,,,,,,,,,,,,,,D,r1,loot-crate,326021,426021,loot-crate-primary,0.24
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,21,21,50,26,55,53,,0,0,400,0.0,True,step_limit,0fadc168cabda3203999a4431a355dd872f3de6f5026234245e68f70b0cb8c7a,111,37,111,29,59,53,0,1.6803741455078125,3.8936376571655167,5.592107772827148,,,,,,,,,,,,,,,,D,r1,loot-crate,326022,426022,loot-crate-primary,0.42
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,155,155,19,19,50,22,48,17,,1,0,155,0.0,False,killed,ed14f8e8106611af6303618d0b82c5f3c1e6014efedc11a548ecdcf230449b35,38,22,34,17,27,17,0,1.0080337524414062,2.100777626037597,2.99072265625,,,,,,,,,,,,,,,,D,r1,loot-crate,326023,426023,loot-crate-primary,0.38
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,2,2,50,5,11,3,,0,0,400,0.0,True,step_limit,c312dd77b3a870c78c10e14b5053e254d283ee9d12f3c02b88afee7eb9d7f04e,6,188,6,190,7,3,0,0.8358955383300781,1.150870323181152,1.8537044525146484,,,,,,,,,,,,,,,,D,r1,loot-crate,326024,426024,loot-crate-primary,0.04
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,11,11,50,17,43,13,,0,0,400,0.0,True,step_limit,99054bbe9c3cf8f8dd4a077cc6567690910d05d5a6d3d56f16e23e107605848f,26,156,24,160,21,13,0,1.8849372863769531,3.3478736877441406,6.500720977783203,,,,,,,,,,,,,,,,D,r1,loot-crate,326025,426025,loot-crate-primary,0.22
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,5,5,50,7,19,7,,0,0,400,0.0,True,step_limit,4a3079d853dcad19ad66d55ef7c53f92a0274fc30b7c92214fdd47221bd27a53,179,6,187,6,15,7,0,1.7927885055541992,2.679610252380371,6.5975189208984375,,,,,,,,,,,,,,,,D,r1,loot-crate,326026,426026,loot-crate-primary,0.1
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,1,1,50,3,9,4,,0,0,400,0.0,True,step_limit,e6fe535902707749578959c5727835539cece18614d860cbb78d28b1bfda9830,191,3,188,3,11,4,0,1.626729965209961,2.1417260169982897,3.1883716583251953,,,,,,,,,,,,,,,,D,r1,loot-crate,326027,426027,loot-crate-primary,0.02
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,4,4,50,8,16,4,,0,0,400,0.0,True,step_limit,0c2696430afce889d837b8e2bf9deff2f432bbdf0ef4cb0401b5921f73dfa504,196,4,189,4,3,4,0,1.1576414108276367,1.5034198760986326,4.643917083740234,,,,,,,,,,,,,,,,D,r1,loot-crate,326028,426028,loot-crate-primary,0.08
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,16,16,50,16,44,50,,0,0,400,0.0,True,step_limit,2aa9d0027e58b9b622b7aa973fc59429e9eba8ec4c70178544698b791a3235ec,73,60,73,58,86,50,0,1.3966560363769531,3.3184051513671875,5.4416656494140625,,,,,,,,,,,,,,,,D,r1,loot-crate,326029,426029,loot-crate-primary,0.32
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,32,32,50,32,78,44,,0,0,400,0.0,True,step_limit,a9cf46284e4f8387825a63d7e513b39894c60ab27989670837f6a16cd223787d,68,78,67,64,79,44,0,1.4567375183105469,3.428757190704333,5.851268768310547,,,,,,,,,,,,,,,,D,r1,loot-crate,326030,426030,loot-crate-primary,0.64
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,11,11,50,15,35,54,,0,0,400,0.0,True,step_limit,937c9e6c30842f5b8f775387155d9f7a6f37c2a27568e02ca954f4cf95f1639e,56,67,53,65,105,54,0,1.1975765228271484,2.886939048767089,6.707429885864258,,,,,,,,,,,,,,,,D,r1,loot-crate,326031,426031,loot-crate-primary,0.22
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,35,35,2,2,50,4,12,5,,1,0,35,0.0,False,killed,fd68a1d8137a5da924d7cb213124b45290dcb7fb9a30072bffdad0ff95b0cf94,5,4,3,7,11,5,0,0.7529258728027344,1.169586181640625,1.4355182647705078,,,,,,,,,,,,,,,,D,r1,loot-crate,326032,426032,loot-crate-primary,0.04
1,1,_run_plan_9af49b3458_82f3e9c695,evaluation,400,400,28,28,50,28,65,44,,0,0,400,0.0,True,step_limit,93cf19437866f5e4c212db297b1f51d820a63a13708222457f86a30243e2cd3a,76,70,90,58,62,44,0,1.3113021850585938,2.9850482940673824,4.278421401977539,,,,,,,,,,,,,,,,D,r1,loot-crate,326033,426033,loot-crate-primary,0.56
